HM003,HM008,HM011,HM012,HM013,HM031,HM032,HM038,HM046,HM051,HM052,HM054,HM055,HM056,HM057,HM058,HM063,HM064,HM065,HM068,HM070,HM071,HM081,HM082,HM083,HM085,HM086,HM087,HM088,HM089,HM092,HM093,HM101,HM117,HM118,HM119,HM120,HM121,HM122,HM124,HM125,HM139,HM152,HM154,HM155,HM164,HM168,HM169,HM170,HM172,HM173,HM175,HM176,HM177,HM178,HM179,HM180,HM181,HM189,HM190,HM193,HM201,HM205,HM256,HM259,HM262,HM270,HM271,HM276,HM277,HM288,HM294,HM299,HM304,HM305,HM306,HM307,HM308,HM309,HM311
HM205,0.739658950963917,0.695372471735099,0.721183463693117,0.746416905121933,0.728424843989844,0.734239987773364,0.728827154246447,0.786888281704085,0.716102108754127,0.730700651882917,0.69416077344913,0.733483859710252,0.725699255000682,0.713911162648718,0.740467521704798,0.726207336008682,0.727814533813881,0.735267728042898,0.927016683173624,0.728298913455824,0.713653376239163,0.720728370221876,0.722387057201612,0.692660980972298,0.698241562960704,0.724023949821756,0.727771626168433,0.72352744706729,0.723130108648969,0.741349648409305,0.725844187491972,0.73579978284645,0.732582526726355,0.71514996766943,0.724775446583455,0.739194867319344,0.718814689234908,0.737072437231904,0.737906480130559,0.723151085720077,0.726338851347348,0.736899785039507,0.73697129778192,0.743310255376771,0.736881123619106,0.71052881425471,0.722141666334076,0.735721118829795,0.728654842590919,0.742224147087953,0.736715690808324,0.733467990692174,0.737474747488506,0.735085677032927,0.738381392847554,0.733616056122655,0.732842015820253,0.722311662338897,0.742800131147559,0.745358380319475,0.74093487450331,0.740238067962714,1,0.73194422441979,0.735945260196729,0.739630822618568,0.731932033199893,0.743379929220093,0.722980408641518,0.719397756461381,0.762613315345722,0.698352305550383,0.739140994386726,0.738415991393407,0.739645601918666,0.732907262684283,0.744488308620119,0.739907474770645,0.73917852154965,0.732676651116845
HM256,0.70027599832129,0.690090608687858,0.700619668129114,0.711038529839679,0.746724205592187,0.698392625115629,0.738497856456627,0.753033468372094,0.724693172875993,0.711726754851186,0.689463135453716,0.708933603347287,0.705686039445884,0.795106730384293,0.709571973761226,0.802670803417737,0.769990706067781,0.717587734897224,0.726345798299468,0.766802327474147,0.721899817049973,0.733549174681656,0.704439129647698,0.68663770105467,0.69023867411834,0.700737630100408,0.704330838923473,0.70426790771015,0.702183004785633,0.702193629535934,0.777411957938521,0.715092553153378,0.988420248104265,0.815634360932848,0.816480526944026,0.705322618499679,0.806963883613216,0.711219559239044,0.698403522295426,0.771171960357695,0.767827547770852,0.69747937334133,0.697730144691391,0.699323789129219,0.693787000182119,0.695464825333873,0.69990774175155,0.70743994053409,0.791101131413314,0.730859614493195,0.726596433434782,0.703334836690096,0.704680502180185,0.6962963482597,0.699606502837558,0.703230632408294,0.705220253116968,0.765479477954256,0.74793065961038,0.701631403165821,0.707346769646832,0.69913118147632,0.73194422441979,1,0.697817798881377,0.700505996922364,0.752508632950157,0.775682030645866,0.708128506082465,0.704171671991074,0.725677733070584,0.694330837561326,0.698873463174139,0.699958481744976,0.700846057039381,0.74185984074589,0.698928425824736,0.7376341868504,0.699024729651185,0.725041950736847
HM259,0.791328610041561,0.694652985439052,0.747319395931184,0.787283236364325,0.72824218001351,0.786921722424584,0.736473160450484,0.74465830462494,0.720585072307555,0.752757088649511,0.695811423758767,0.76723188068024,0.749689668751615,0.689722692654988,0.785367580263518,0.698178018781017,0.700815953580194,0.718277117734084,0.738482396082791,0.708297684798802,0.722807143482758,0.716822276123911,0.746131875762888,0.695206017313712,0.698192798081116,0.75266677827195,0.760112685011978,0.747463919778231,0.74889254004952,0.785981772559784,0.696376170101707,0.763271300683294,0.697858527090866,0.689823968319719,0.693027466750321,0.783934873549807,0.688314436488444,0.781569572567658,0.792695184495384,0.708848537237502,0.698833007394145,0.816685666353691,0.798870139534301,0.798098823526848,0.789390819044293,0.727759571163283,0.746085767070875,0.770659248048281,0.703056141316807,0.735082135449493,0.741507998053219,0.782946499342287,0.782658950010414,0.782783450289586,0.784830076870068,0.780135163169603,0.774421295050814,0.689944041619599,0.722904060275571,0.787154922072224,0.800050440320982,0.798617665499897,0.735945260196729,0.697817798881377,1,0.790745679029835,0.721809234242916,0.681644953808898,0.744695627465742,0.743234383762439,0.750876099201931,0.698272483708376,0.797838925788707,0.803553747410728,0.793925135557511,0.708496354007962,0.793072976097445,0.760044509530878,0.796734019864741,0.755156170889029
HM262,0.783112817548927,0.696867564803144,0.745848140443943,0.800192580409949,0.728722473213029,0.778857809375361,0.735216443190482,0.747418968911572,0.718283451719841,0.75554894611331,0.698781994971224,0.765138123797139,0.749698658924947,0.689539483819663,0.776191473801341,0.700401179674199,0.697948088287316,0.721471489776606,0.742440387999535,0.710810710674564,0.720921658948512,0.718342432705488,0.748038337368241,0.696602899548843,0.701165957373774,0.753869418277213,0.757314697884544,0.750216547394764,0.748553365328361,0.780190193927574,0.698220926426465,0.760863977451556,0.700531469080138,0.693242958480791,0.694384165634953,0.776314611933038,0.688089409725651,0.779626877839482,0.787067335989612,0.711323150554483,0.700074877246675,0.790907570257183,0.784739902707254,0.794029680376181,0.825346199996758,0.730197678927946,0.746564561908172,0.765190770797029,0.704183863210971,0.73332591871058,0.740824608665247,0.778305118037571,0.773587184044785,0.777794857593611,0.778447053804417,0.775631903618804,0.769330949938492,0.690850550763899,0.724021838493171,0.785831595800717,0.790520311730174,0.783698609070349,0.739630822618568,0.700505996922364,0.790745679029835,1,0.723077802185947,0.682972775167071,0.745706477106592,0.744062160782712,0.754368372897134,0.699062529243604,0.784245919925616,0.789155303745946,0.781597837127754,0.709764785736245,0.79707796210206,0.756545833742545,0.784746713444627,0.755655942797434
HM270,0.724926849275249,0.686607801917604,0.707433334118838,0.728180679055035,0.732723440882595,0.720117991938539,0.726277418496246,0.73982642699591,0.713589968274223,0.712713835018605,0.68467702597983,0.718452358006682,0.710902996165964,0.743114582892054,0.733792386113233,0.750527048911583,0.762669776358541,0.727255508490333,0.733148022250407,0.775887101948157,0.712876339212316,0.717363525422916,0.707061195428797,0.683847546275214,0.687616472122494,0.707513837034583,0.712969646314322,0.71084646704577,0.710240175204857,0.730424612697203,0.76642644287855,0.73113422342406,0.753241059647212,0.737949796420249,0.742673179002933,0.727170578595296,0.746683204953204,0.730012222549289,0.719322770242908,0.746910002507714,0.757045809973072,0.72215052029266,0.721952600264611,0.727928409342752,0.72016845950247,0.699626253975938,0.706677410377847,0.723617689337477,0.753030812184518,0.735816673475134,0.743165118563359,0.721466041186708,0.724613146711864,0.717688670025087,0.725617458044836,0.718491519746575,0.723958158098736,0.757743910553769,0.757233241465567,0.728100312354037,0.725196826904701,0.723231997280064,0.731932033199893,0.752508632950157,0.721809234242916,0.723077802185947,1,0.74021259580494,0.709589204926778,0.70637991736941,0.743136854003263,0.690587724408688,0.725207111118134,0.721312390951581,0.724408824590685,0.745382558437148,0.727283364406187,0.729520759740478,0.724708633249829,0.72050034673464
HM271,0.681849752681694,0.691988693086243,0.691038935759627,0.690890666007024,0.731516850649656,0.680245074849323,0.722593082007135,0.735386098658435,0.721428990775401,0.69498684778506,0.687183785977209,0.695977197106417,0.694486394802917,0.759233555031916,0.690269867295507,0.766291181634329,0.765008719787058,0.71618111330765,0.744319402333277,0.752688504524168,0.717123515037904,0.726407639794812,0.693704930796779,0.686663377534565,0.689153655547502,0.689274682350614,0.690910485252778,0.697551362835359,0.694140681773881,0.682686111231056,0.775325216114913,0.700715835740816,0.776313794644554,0.766661685747401,0.771236866684856,0.68600498355275,0.773498984995809,0.687861931097405,0.675255528650116,0.753119351770363,0.768405847481165,0.680879631250333,0.678876729603783,0.679992124063302,0.680012760597541,0.691515891697834,0.692393659530421,0.689880565547286,0.762410287264643,0.738104536373356,0.731532242916118,0.681996728394196,0.684573230342271,0.683197870037237,0.682671672467826,0.684565602316414,0.691158600415264,0.770257823187537,0.755343398059403,0.686319435297246,0.686791351289797,0.68177640104019,0.743379929220093,0.775682030645866,0.681644953808898,0.682972775167071,0.74021259580494,1,0.699978028561236,0.693714397721727,0.716497199629115,0.695447185524077,0.682022404874091,0.68151139524902,0.684354060813619,0.743929828155561,0.680869960003264,0.714367958804301,0.682170129767703,0.706905025220842
HM276,0.742944518779859,0.734354340053851,0.780717004463349,0.746893316201151,0.734953140083655,0.736764932439528,0.738103991514366,0.728365863004197,0.711192180074806,0.775787665182516,0.738117340559617,0.776004042308845,0.776710928740753,0.701918748175574,0.738944436506152,0.704851383580865,0.700550675359529,0.724213015891221,0.721906491572598,0.704159412663803,0.711548109209901,0.718918144335598,0.788760757729949,0.737625537213937,0.74004866135638,0.784558668985768,0.775595602388607,0.778551871052582,0.776172199414576,0.738270990794744,0.698411695180273,0.731216633346269,0.708114203533983,0.699707506072794,0.701027018331372,0.738001830453776,0.700266122752099,0.737136117626338,0.739718204379059,0.70632618065154,0.700062686026778,0.742338771797935,0.744234881082482,0.743667614766714,0.743074467648929,0.77465388173209,0.773059760542647,0.730860091244811,0.710259653913743,0.718107802803,0.717759433586388,0.735606902764056,0.735642591027889,0.734350594148296,0.736866071889512,0.736237168400521,0.732238516381662,0.692626314319071,0.707879777953616,0.743098100907613,0.747427482333288,0.741978688113043,0.722980408641518,0.708128506082465,0.744695627465742,0.745706477106592,0.709589204926778,0.699978028561236,1,0.789251198928153,0.723282056199753,0.73633912513899,0.746466827826875,0.745450597703501,0.748974200790618,0.712115511740417,0.744123321204318,0.746391501071533,0.743337906970504,0.786834204449346
HM277,0.740727010798697,0.724217442870513,0.787998704325322,0.747660818195675,0.733164436127475,0.737384777647814,0.73851106928713,0.725963102966498,0.706547733938272,0.782753755474641,0.731356525891903,0.770370268461559,0.782826221720286,0.697004460624335,0.73687553881446,0.699502026126261,0.698016740520032,0.721064888755459,0.71856344113323,0.70108089126399,0.704930047597519,0.71384230609388,0.806384698507046,0.729856869629819,0.731168617647792,0.792043737465689,0.777280919351471,0.781922845515177,0.776606656351578,0.735605608723955,0.694595570923001,0.729931923955665,0.704520654174049,0.694469163637364,0.696401097400491,0.736260937873952,0.696436513234829,0.73571206054909,0.739258139069536,0.700861857950085,0.696048914170951,0.74113647232954,0.743952167374143,0.74228878098562,0.742262968290978,0.778922511380402,0.774483408975653,0.728090641106968,0.707954014990978,0.716000083908284,0.716484940301844,0.733111380483342,0.7335521714061,0.733566201525088,0.734160097823983,0.73486732479276,0.731916300396562,0.689187504912244,0.707207217638066,0.738992792741498,0.745506241427836,0.740904021863012,0.719397756461381,0.704171671991074,0.743234383762439,0.744062160782712,0.70637991736941,0.693714397721727,0.789251198928153,1,0.721679557803341,0.726093392372437,0.743620007712479,0.743457435411394,0.744856633297232,0.708265333796282,0.740598151647606,0.742007906176372,0.739157408263795,0.782195751761699
HM288,0.764485382727343,0.686690620484055,0.721529108614779,0.758653280207766,0.726351042567245,0.752823970090511,0.723956455414393,0.762988246438086,0.710995622194232,0.733705889748601,0.68617184661838,0.73900416667291,0.726915175943822,0.705961601879981,0.758836420935716,0.724071148231749,0.736494069414218,0.735831861419475,0.767744661097027,0.741146347898731,0.709264605183598,0.711657353437359,0.723212995322794,0.684553411096516,0.68912968175195,0.726986688686235,0.734320218259614,0.724885576206771,0.727962394922241,0.759501693762277,0.731040711999933,0.746808999272477,0.72597263799882,0.715071712297018,0.720265580617404,0.756677962047575,0.713859537259433,0.759447412185417,0.755672629103997,0.730099876739275,0.737960761707419,0.756121116159986,0.755885873291135,0.763863630512594,0.750907496701219,0.710793411401638,0.72447781736027,0.749498899997807,0.729510066882803,0.750720882497209,0.751354757824482,0.751977327327716,0.753055194624312,0.75721519301153,0.755958748181022,0.751555061610611,0.752126278154056,0.725296059348221,0.773595901788622,0.769726721887217,0.755648859630566,0.760634523709471,0.762613315345722,0.725677733070584,0.750876099201931,0.754368372897134,0.743136854003263,0.716497199629115,0.723282056199753,0.721679557803341,1,0.690499457252339,0.757615323832173,0.754653810900422,0.755384058161518,0.730452468613057,0.765348848011449,0.738646330531351,0.757263957891118,0.735330046289858
HM294,0.697141696982394,0.844529254773203,0.727940396240527,0.707396556137026,0.707679337952739,0.694331246205568,0.708493834035134,0.70403416320352,0.710292822204747,0.725107538137746,0.82454811779143,0.71605300333767,0.734122502553686,0.696240568320618,0.69505556812515,0.692422945701124,0.688124280700999,0.727924799651944,0.69310531347849,0.687455330076257,0.707828561208574,0.718173390203898,0.72850555122771,0.825344497312415,0.824724992640998,0.719407904460066,0.726593913461954,0.731529382406422,0.729308537163946,0.692282235867005,0.685449431705263,0.694822845229126,0.694376469501722,0.685198524140454,0.688430491453274,0.696260932425362,0.686494062603481,0.69393268185452,0.692732493714711,0.686020716356081,0.686695319892843,0.69820512551576,0.700772364861008,0.69864448618367,0.69926514868044,0.747542175150643,0.727294534015479,0.692441743336272,0.691623228918827,0.69252102031929,0.69147141758279,0.691138576847389,0.691356248013819,0.691710133927702,0.692779419695209,0.695119316626958,0.690453620989821,0.680390484092229,0.687533721663416,0.697101445524521,0.703546378192891,0.700946242986132,0.698352305550383,0.694330837561326,0.698272483708376,0.699062529243604,0.690587724408688,0.695447185524077,0.73633912513899,0.726093392372437,0.690499457252339,1,0.700005135295979,0.699435689544251,0.705514272649346,0.712230681309389,0.698998848849169,0.73661162274127,0.700025635615471,0.731426608379468
HM299,0.794512765978024,0.696661471890248,0.746894814563372,0.787586177962661,0.728005438782436,0.789277965126028,0.7351272225309,0.746212242463885,0.717144424001638,0.753577510073421,0.698048750985684,0.767277376405889,0.750610616659145,0.689306829031013,0.783941003213442,0.699507610930907,0.70045566557318,0.722079824838732,0.742088681521611,0.710410239317052,0.716962577313788,0.714882714334927,0.746886096819535,0.697129369547749,0.699354437447396,0.755014575659051,0.759893379268579,0.74982097976816,0.749790331449983,0.789234580728964,0.696099245520135,0.76837908128329,0.699079419872288,0.690618236512118,0.69416295288509,0.784605322536771,0.689712408441555,0.783564028899866,0.790663813966616,0.711273840815905,0.700418819483994,0.798141799279669,0.804889469224253,0.798451074863761,0.783421207737161,0.727692689722284,0.746868320794993,0.77283977372551,0.704537068051117,0.737595569969497,0.746104564706023,0.782828809800488,0.787371026769058,0.783902318225165,0.786147954551677,0.782103193840805,0.775605409850424,0.691205935040004,0.725706951133913,0.787545722182667,0.801804477623935,0.805643077314537,0.739140994386726,0.698873463174139,0.797838925788707,0.784245919925616,0.725207111118134,0.682022404874091,0.746466827826875,0.743620007712479,0.757615323832173,0.700005135295979,1,0.804335483846361,0.798903103503184,0.708977600710714,0.796171861602003,0.759346817594423,0.798118642772602,0.770641608238486
HM304,0.791541718013951,0.696772010157806,0.748070007297024,0.788599547576338,0.729150936701143,0.785489356247741,0.736769631848316,0.747021017526888,0.717953607708883,0.752832211082732,0.697604895231108,0.766156124712229,0.750019512762573,0.688386902734089,0.784481980082952,0.699292595952052,0.700672178914257,0.720561915800488,0.740690232816884,0.709528861793657,0.720398798640413,0.7150085086542,0.746757441990566,0.695730375984032,0.699691773269463,0.755567948070579,0.759106534779916,0.749083036373833,0.748885252560531,0.789203728088666,0.696547732576125,0.766830932571112,0.700003296396888,0.691234403922222,0.694599725472798,0.783595085862285,0.688615130543446,0.784173385572597,0.795723578868134,0.710157765282648,0.702973867609345,0.800727768152692,0.808622502485579,0.796398114297522,0.786663459263413,0.728946614579963,0.74559532587267,0.773583301924483,0.704326548158928,0.737874469664908,0.743809686748307,0.785628908256507,0.783413920248172,0.782047413901723,0.785131996857798,0.785181306596376,0.778221209753139,0.692674670554417,0.722389781496561,0.787940813057655,0.817860041798857,0.800618455817861,0.738415991393407,0.699958481744976,0.803553747410728,0.789155303745946,0.721312390951581,0.68151139524902,0.745450597703501,0.743457435411394,0.754653810900422,0.699435689544251,0.804335483846361,1,0.794436417612077,0.710340633581103,0.791506438394361,0.761079128645158,0.794679424721533,0.756738100858575
HM305,0.794045481286886,0.704123656292597,0.752225238168081,0.785571085096213,0.730746964897051,0.789179822400488,0.736539837569362,0.746611555996044,0.714738531024748,0.757496748894515,0.705325410902002,0.770916830135715,0.755814360548722,0.690048177794027,0.78404622910585,0.699162102223992,0.698130139297287,0.722931371332435,0.742475599511752,0.710227643448091,0.716815397279165,0.712729499714562,0.751714160435637,0.70486207643854,0.708254913368102,0.756784073335841,0.766006220382657,0.753720195021378,0.755223324759523,0.788760349085706,0.695891449922896,0.76918744770205,0.701167660058117,0.693560543164478,0.694693986078036,0.791103106527152,0.690776041297042,0.780107647790617,0.794287330570989,0.710519551651883,0.701569493563104,0.79235096982857,0.804786558982552,0.798602886199798,0.782594860971737,0.733733337020212,0.752015807993871,0.775153994177364,0.706072412577035,0.740405067243091,0.744886464326924,0.784165689439366,0.786218037039242,0.784386629759735,0.786994461099724,0.784013265136966,0.773975804719269,0.693611283157905,0.726926958519476,0.785542479999248,0.796386876580857,0.80339423994146,0.739645601918666,0.700846057039381,0.793925135557511,0.781597837127754,0.724408824590685,0.684354060813619,0.748974200790618,0.744856633297232,0.755384058161518,0.705514272649346,0.798903103503184,0.794436417612077,1,0.71200626751296,0.794852962309788,0.758577272378687,0.792891878590706,0.757751266150131
HM306,0.709637765484246,0.708288217873854,0.70889893669406,0.71670492711898,0.727512341396656,0.706914628360537,0.721376207560763,0.736216531866282,0.722375615162826,0.712623047889427,0.705391134517648,0.714207021080186,0.71349250662242,0.740906201298971,0.711261581488634,0.741482049143829,0.748371791070006,0.74866921597107,0.729898551342539,0.737112552475029,0.719354644493812,0.727909747922351,0.711100303227649,0.703395792789581,0.706786450283184,0.705954791142609,0.712730112680926,0.712279514296351,0.709384678483478,0.710171999723756,0.743333343776464,0.716668012922421,0.742079010274542,0.734364964804152,0.734137349961158,0.715520880426744,0.736194328862448,0.712996208190075,0.708287809229612,0.729489294133817,0.749708670708885,0.70856575542179,0.706650984716842,0.710750980507806,0.706856668985496,0.708173525056498,0.708136202215696,0.711471897058701,0.737630032300603,0.725142000468851,0.728257436065225,0.705529256271565,0.708504186355941,0.708936531964357,0.710306852323735,0.710611292284293,0.711798608130468,0.744995368017513,0.752528043551669,0.713666384747544,0.713152650827525,0.708286991941127,0.732907262684283,0.74185984074589,0.708496354007962,0.709764785736245,0.745382558437148,0.743929828155561,0.712115511740417,0.708265333796282,0.730452468613057,0.712230681309389,0.708977600710714,0.710340633581103,0.71200626751296,1,0.707997467495415,0.743842855039312,0.7094128749362,0.721871416275129
HM307,0.790497904404218,0.696429430067962,0.747263071133112,0.796728843704338,0.727169829414185,0.789919468479158,0.734297334182042,0.751376620291448,0.717284112225151,0.754309596233608,0.695928500334203,0.768828385627764,0.749944049792484,0.689203373930323,0.787386078498652,0.699015535155732,0.699544729449588,0.722997299270202,0.748413608997474,0.710515737638954,0.720547817574127,0.714355767584404,0.74630207608983,0.695223520908759,0.699690411121989,0.75347405497273,0.760982620496587,0.751024096525039,0.75015123242336,0.791948046605603,0.698269759413427,0.768534842847003,0.699081258771378,0.693205295103121,0.695317440977128,0.787686704446281,0.688804469042406,0.783595971258143,0.795943565685271,0.710930102900707,0.701880608046287,0.793864179458026,0.799013505555995,0.81626748707901,0.791976379273074,0.725247839327622,0.746614757042609,0.773244944491809,0.705292446933118,0.737107716851494,0.742687822088284,0.78534367457534,0.78080731484091,0.784185440577747,0.78710969877607,0.779479765912232,0.773665507524571,0.693643429838304,0.723890323154505,0.789903803783201,0.794187417053732,0.801749719295459,0.744488308620119,0.698928425824736,0.793072976097445,0.79707796210206,0.727283364406187,0.680869960003264,0.744123321204318,0.740598151647606,0.765348848011449,0.698998848849169,0.796171861602003,0.791506438394361,0.794852962309788,0.707997467495415,1,0.758302118588832,0.805374189403065,0.75326734909347
HM308,0.755628495525822,0.73407121770127,0.74529102212686,0.762620466619963,0.736302823908794,0.752794070953445,0.740278728064828,0.750081831009532,0.742027589207379,0.749503190762352,0.731436892592901,0.752510744278742,0.749629325618493,0.724293450699592,0.752916323689284,0.726034343279416,0.718287129518022,0.760108394247433,0.734074623069956,0.72446228887906,0.742258336989564,0.743838291845273,0.744273089319143,0.73007127164231,0.733797698488384,0.746202571216816,0.750411062054127,0.747160433320906,0.745437180550877,0.75191964038217,0.715728744131358,0.745479475229961,0.737611166558081,0.718105691474414,0.719192548944342,0.75412413985495,0.716001037411517,0.752515511794903,0.754684050574356,0.721693043063339,0.717288062452827,0.758511344440919,0.758995587868115,0.760312171509623,0.752872598755351,0.740296095445129,0.741907243478004,0.744237673484805,0.723978590310854,0.732263988539436,0.733492986098331,0.747819712698579,0.747655301498403,0.74735862577845,0.749009684732329,0.750380958594939,0.743954006273234,0.711553285370305,0.72495354736575,0.753891825603169,0.764050653360847,0.759495291669147,0.739907474770645,0.7376341868504,0.760044509530878,0.756545833742545,0.729520759740478,0.714367958804301,0.746391501071533,0.742007906176372,0.738646330531351,0.73661162274127,0.759346817594423,0.761079128645158,0.758577272378687,0.743842855039312,0.758302118588832,1,0.760148645705306,0.756007921704853
HM309,0.789435701803579,0.69723119007147,0.746950185858212,0.786320402421953,0.728511544676598,0.786098917242594,0.734908802183359,0.745753947946079,0.72578731783491,0.753080121923096,0.697976080417918,0.767133329310458,0.751369400909833,0.688154520374934,0.783305765738695,0.698265672971003,0.699139626790662,0.721451942960347,0.742672974680811,0.707512202457614,0.726492365367727,0.71811529461411,0.744452007389922,0.69686967613173,0.700472283772369,0.75202309548286,0.760221180058324,0.750000306483182,0.750355418329792,0.791528096539206,0.697499192587084,0.767463513858284,0.699236952227717,0.692069945183099,0.695180545155938,0.788810612327516,0.686746672852632,0.784618671582021,0.797397930543828,0.707689281629303,0.701329483178092,0.795347149413548,0.799573893027017,0.809397496291213,0.784669956434437,0.726396265863399,0.746059818161485,0.774265192950233,0.703348662486963,0.741642442008955,0.74692382830458,0.780881007019282,0.78100196571502,0.781172642793579,0.787738329835566,0.78194811335083,0.772217680973892,0.693725294901523,0.719741494376579,0.789236896379671,0.792102514129215,0.799492368500667,0.73917852154965,0.699024729651185,0.796734019864741,0.784746713444627,0.724708633249829,0.682170129767703,0.743337906970504,0.739157408263795,0.757263957891118,0.700025635615471,0.798118642772602,0.794679424721533,0.792891878590706,0.7094128749362,0.805374189403065,0.760148645705306,1,0.753065615052492
HM311,0.752743875819008,0.727024828815522,0.776861514144063,0.758089555475431,0.740033745841534,0.749145967587156,0.744817267235218,0.740200813229285,0.718510521703845,0.773765080504959,0.730710595559481,0.778144997601939,0.774805624960753,0.710378296958774,0.74786616192746,0.715431114908173,0.710751593474169,0.730766239283816,0.731024366230239,0.714349024954406,0.71908303228739,0.726419831014709,0.781614046682701,0.729419756505242,0.73129870273161,0.779111781771988,0.774112700540459,0.774958866551638,0.773555854652871,0.747839872481202,0.708119243479638,0.740851306755748,0.725032551919273,0.710148979431437,0.711034102860387,0.747551233431349,0.709862111173301,0.74865477720784,0.750945909260001,0.716544261824359,0.710000982108329,0.753287508876094,0.754564249703971,0.753266327482864,0.753585274314026,0.765017028886653,0.770949589782477,0.741078172417631,0.720453488861516,0.728326837479052,0.729234640663453,0.745840921062328,0.745966919703722,0.744287528082373,0.746198757203887,0.746426508261629,0.742196427386847,0.702234834497039,0.719789101430813,0.751142467140576,0.759056884504469,0.753765826961775,0.732676651116845,0.725041950736847,0.755156170889029,0.755655942797434,0.72050034673464,0.706905025220842,0.786834204449346,0.782195751761699,0.735330046289858,0.731426608379468,0.770641608238486,0.756738100858575,0.757751266150131,0.721871416275129,0.75326734909347,0.756007921704853,0.753065615052492,1
